data_id,iso,event_id_cnty,event_id_no_cnty,event_date,year,time_precision,event_type,sub_event_type,actor1,assoc_actor_1,inter1,actor2,assoc_actor_2,inter2,interaction,region,country,admin1,admin2,admin3,location,latitude,longitude,geo_precision,source,source_scale,notes,fatalities,timestamp,iso3
,,#event+code,,#date+occurred,#date+year,,#event+type,,#group+name+first,#group+name+first+assoc,,#group+name+second,#group+name+second+assoc,,,#region+name,#country+name,#adm1+name,#adm2+name,#adm3+name,#loc+name,#geo+lat,#geo+lon,,#meta+source,,#description,#affected+killed,,#country+code
7002139,51,ARM 845.00,845,2018-04-13,2018,1,Battles,Armed clash,Military Forces of Azerbaijan (2003-),,8,Military Forces of Armenia (2008-2018),,1,18,Caucasus and Central Asia,Armenia,Ararat,Ararat,,Paruyr Sevak,39.7694,44.9141,2,Ministry of Foreign Affairs of Armenia,Other,"On 13 April, military forces of Azerbaijan fired with small arms/sniper rifles/grenade launchers/mortars on the positions of the military forces of Armenia located near Paruyr Sevak, Ararat, in 8 reported incidents during that day.",0,1585587674,ARM
7002140,51,ARM 847.00,847,2018-04-13,2018,1,Battles,Armed clash,Military Forces of Azerbaijan (2003-),,8,Military Forces of Armenia (2008-2018),,1,18,Caucasus and Central Asia,Armenia,Gegharkunik,Karmir,,Vahan,40.5757,45.3992,2,Ministry of Foreign Affairs of Armenia,Other,"On 13 April, military forces of Azerbaijan fired with small arms/sniper rifles/grenade launchers/mortars on the positions of the military forces of Armenia located near Vahan, Karmir.",0,1585587674,ARM
7002141,51,ARM 850.00,850,2018-04-13,2018,1,Battles,Armed clash,Military Forces of Azerbaijan (2003-),,8,Military Forces of Armenia (2008-2018),,1,18,Caucasus and Central Asia,Armenia,Tavush,Tavush,,Paravakar,40.9833,45.3656,2,Ministry of Foreign Affairs of Armenia,Other,"On 13 April, military forces of Azerbaijan fired with small arms/sniper rifles/grenade launchers/mortars on the positions of the military forces of Armenia located near Paravakar, Tavush, in 5 reported incidents during that day.",0,1585587674,ARM
7002142,51,ARM 846.00,846,2018-04-13,2018,1,Battles,Armed clash,Military Forces of Azerbaijan (2003-),,8,Military Forces of Armenia (2008-2018),,1,18,Caucasus and Central Asia,Armenia,Gegharkunik,Karmir,,Jil,40.4529,45.4497,2,Ministry of Foreign Affairs of Armenia,Other,"On 13 April, military forces of Azerbaijan fired with small arms/sniper rifles/grenade launchers/mortars on the positions of the military forces of Armenia located near Jil, Karmir, in 3 reported incidents during that day.",0,1585587674,ARM
7002143,51,ARM 848.00,848,2018-04-13,2018,1,Battles,Armed clash,Military Forces of Azerbaijan (2003-),,8,Military Forces of Armenia (2008-2018),,1,18,Caucasus and Central Asia,Armenia,Tavush,Tavush,,Aygedzor,40.8308,45.5439,2,Ministry of Foreign Affairs of Armenia,Other,"On 13 April, military forces of Azerbaijan fired with small arms/sniper rifles/grenade launchers/mortars on the positions of the military forces of Armenia located near Aygedzor, Tavush.",0,1585587674,ARM
7312796,51,ARM 267.00,267,2018-04-13,2018,1,Protests,Peaceful protest,Protesters (Armenia),My Step Alliance; Reject Serzh; For the Sake of the Armenian State; Civil Contract; Yerkir Tsirani; Students (Armenia),6,,,0,60,Caucasus and Central Asia,Armenia,Yerevan,Yerevan,,Yerevan,40.1811,44.5136,1,A1+; Sputnik Armenia; Yandex News; AP; BBC News; Regnum; ARMINFO News Agency; Epress; Panorama Am; Trend News Agency; Caucasian Knot; News Am,National-Regional,"On 13 April 2018, in Yerevan, tens of thousands of Armenians protested against the appointment of the former president of Armenia Serzh Sargsyan as the prime minister of the country and demanded the appointment of the opposition leader Nikol Pashynian and changes to the government. Nikol Pashynian, from Civil Contract Party, and supporters stormed Yerevan State University agitating students to join protests. The protest has been organized and supported by My Step Initiative, Reject Serzh Initiative and For the Sake of the Armenian State movement. On the same day, Yerkir Tsirani Party organized a protest of several dozens in front of the building of the Armenian Defense Ministry calling on servicemen to stand up for their rights and assist the opposition. [size=tens of thousands]",0,1606759999,ARM
7208724,51,ARM 841.00,841,2018-04-12,2018,1,Battles,Armed clash,Military Forces of Azerbaijan (2003-),,8,Military Forces of Armenia (2008-2018),,1,18,Caucasus and Central Asia,Armenia,Ararat,Ararat,,Paruyr Sevak,39.7694,44.9141,2,Ministry of Foreign Affairs of Armenia,Other,"On 12 April, military forces of Azerbaijan fired with small arms/sniper rifles/heavy machine guns on the positions of the military forces of Armenia located near Paruyr Sevak, Ararat, in 3 reported incidents during that day.",0,1600118397,ARM
6195830,51,ARM 298.00,298,2018-04-12,2018,1,Protests,Peaceful protest,Protesters (Armenia),Labour Group (Armenia),6,,,0,60,Caucasus and Central Asia,Armenia,Aragatsotn,Ashtarak,,Ujan,40.2959,44.2079,1,ARMINFO News Agency,National,"On 12 April, in Ujan, over 200 drivers of trucks blocked the Yerevan-Gyumri road in protest. The reason for their discontent was the government's decision, according to which, drivers of overloaded trucks are fined from 500,000 AMD and more. [size=over 200]",0,1572006472,ARM
7208617,51,ARM 842.00,842,2018-04-12,2018,1,Battles,Armed clash,Military Forces of Azerbaijan (2003-),,8,Military Forces of Armenia (2008-2018),,1,18,Caucasus and Central Asia,Armenia,Tavush,Noyemberyan,,Baghanis,41.1104,45.0567,2,Ministry of Foreign Affairs of Armenia,Other,"On 12 April, military forces of Azerbaijan fired with small arms/sniper rifles/heavy machine guns on the positions of the military forces of Armenia located near Baghanis, Noyemberyan.",0,1600118396,ARM
7208618,51,ARM 843.00,843,2018-04-12,2018,1,Battles,Armed clash,Military Forces of Azerbaijan (2003-),,8,Military Forces of Armenia (2008-2018),,1,18,Caucasus and Central Asia,Armenia,Tavush,Idjevan,,Berkaber,41.0555,45.1459,2,Ministry of Foreign Affairs of Armenia,Other,"On 12 April, military forces of Azerbaijan fired with small arms/sniper rifles/heavy machine guns on the positions of the military forces of Armenia located near Berkaber, Idjevan.",0,1600118396,ARM
6195124,51,ARM 289.00,289,2018-04-12,2018,1,Protests,Peaceful protest,Protesters (Armenia),,6,,,0,60,Caucasus and Central Asia,Armenia,Yerevan,Yerevan,,Yerevan,40.1811,44.5136,1,Caucasian Knot; Yandex News; ARMINFO News Agency; Armtimes,National-International,"On 12 April, in Yerevan, police disrupted attempts to install a tent in the Square of France in protest to appointment of former president as prime-minister of Armenia. As a response, 6 protesters have blocked traffic at the surrounding the square roads. [size=at least 6]",0,1572006471,ARM
7208376,51,ARM 844.00,844,2018-04-12,2018,1,Battles,Armed clash,Military Forces of Azerbaijan (2003-),,8,Military Forces of Armenia (2008-2018),,1,18,Caucasus and Central Asia,Armenia,Vayots Dzor,Vayk,,Khndzorut,39.5541,45.4049,2,Ministry of Foreign Affairs of Armenia,Other,"On 12 April, military forces of Azerbaijan fired with small arms/sniper rifles/heavy machine guns on the positions of the military forces of Armenia located near Khndzorut, Vayk.",0,1600118396,ARM
6195129,51,ARM 294.00,294,2018-04-12,2018,1,Violence against civilians,Attack,Military Forces of Azerbaijan (2003-),,8,Civilians (Armenia),Labour Group (Armenia),7,78,Caucasus and Central Asia,Armenia,Tavush,Noyemberyan,,Baghanis,41.1104,45.0567,1,Trend News Agency; Azernews; Panarmenian; Armenpress,National-Regional,"On 12 April, in Baghanis, Azerbaijani military opened gunfire at a civilian cargo truck owned by SPAYKA, a shipping company, as reported by Armenpress. Azerbaijani Defense Ministry refuted the claims.",0,1572006471,ARM
6195130,51,ARM 296.00,296,2018-04-12,2018,1,Explosions/Remote violence,Remote explosive/landmine/IED,Unidentified Armed Group (Armenia),,3,Civilians (Armenia),,7,37,Caucasus and Central Asia,Armenia,Tavush,Tavush,,Aygedzor,40.8308,45.5439,1,APA; ARMINFO News Agency,National-Regional,"On 12 April, in Ajgedzor, in no man's land area, 3 civilians were injured when they ran onto a mine. All three have been hospitalized and underwent amputation surgeries.",0,1572006471,ARM
7208744,51,ARM 838.00,838,2018-04-11,2018,1,Battles,Armed clash,Military Forces of Azerbaijan (2003-),,8,Military Forces of Armenia (2008-2018),,1,18,Caucasus and Central Asia,Armenia,Tavush,Noyemberyan,,Baghanis,41.1104,45.0567,2,Ministry of Foreign Affairs of Armenia,Other,"On 11 April, military forces of Azerbaijan fired with small arms/sniper rifles/heavy machine guns on the positions of the military forces of Armenia located near Baghanis, Noyemberyan, in 2 reported incidents during that day.",0,1600118397,ARM
7208745,51,ARM 839.00,839,2018-04-11,2018,1,Battles,Armed clash,Military Forces of Azerbaijan (2003-),,8,Military Forces of Armenia (2008-2018),,1,18,Caucasus and Central Asia,Armenia,Tavush,Idjevan,,Berkaber,41.0555,45.1459,2,Ministry of Foreign Affairs of Armenia,Other,"On 11 April, military forces of Azerbaijan fired with small arms/sniper rifles/heavy machine guns on the positions of the military forces of Armenia located near Berkaber, Idjevan.",0,1600118397,ARM
7208621,51,ARM 836.00,836,2018-04-11,2018,1,Battles,Armed clash,Military Forces of Azerbaijan (2003-),,8,Military Forces of Armenia (2008-2018),,1,18,Caucasus and Central Asia,Armenia,Ararat,Ararat,,Paruyr Sevak,39.7694,44.9141,2,Ministry of Foreign Affairs of Armenia,Other,"On 11 April, military forces of Azerbaijan fired with small arms/sniper rifles/heavy machine guns on the positions of the military forces of Armenia located near Paruyr Sevak, Ararat, in 22 reported incidents during that day.",0,1600118396,ARM
7208625,51,ARM 840.00,840,2018-04-11,2018,1,Battles,Armed clash,Military Forces of Azerbaijan (2003-),,8,Military Forces of Armenia (2008-2018),,1,18,Caucasus and Central Asia,Armenia,Tavush,Tavush,,Chinari,40.8552,45.5761,2,Ministry of Foreign Affairs of Armenia,Other,"On 11 April, military forces of Azerbaijan fired with small arms/sniper rifles/heavy machine guns on the positions of the military forces of Armenia located near Chinari, Tavush, in 2 reported incidents during that day.",0,1600118396,ARM
7208379,51,ARM 837.00,837,2018-04-11,2018,1,Battles,Armed clash,Military Forces of Azerbaijan (2003-),,8,Military Forces of Armenia (2008-2018),,1,18,Caucasus and Central Asia,Armenia,Tavush,Tavush,,Aygedzor,40.8308,45.5439,2,Ministry of Foreign Affairs of Armenia,Other,"On 11 April, military forces of Azerbaijan fired with small arms/sniper rifles/heavy machine guns on the positions of the military forces of Armenia located near Aygedzor, Tavush, in 3 reported incidents during that day.",0,1600118396,ARM
7102913,51,ARM 291.00,291,2018-04-11,2018,1,Protests,Peaceful protest,Protesters (Armenia),Reject Serzh,6,,,0,60,Caucasus and Central Asia,Armenia,Yerevan,Yerevan,,Yerevan,40.1811,44.5136,1,Sputnik Azerbaijan; AzVision; Epress; A1+; BBC News; ARMINFO News Agency; Yandex News,National-Regional,"On 11 April, in Yerevan, Reject Serzh Initiative held a protest march of about 200 people and a rally near the central office of the ruling RPA against appointment of former president as prime-minister of Armenia. [size=about 200]",0,1591034913,ARM
7208712,51,ARM 832.00,832,2018-04-10,2018,1,Battles,Armed clash,Military Forces of Azerbaijan (2003-),,8,Military Forces of Armenia (2008-2018),,1,18,Caucasus and Central Asia,Armenia,Gegharkunik,Karmir,,Jil,40.4529,45.4497,2,Ministry of Foreign Affairs of Armenia,Other,"On 10 April, military forces of Azerbaijan fired with small arms/sniper rifles/heavy machine guns on the positions of the military forces of Armenia located near Jil, Karmir.",0,1600118397,ARM
7208727,51,ARM 834.00,834,2018-04-10,2018,1,Battles,Armed clash,Military Forces of Azerbaijan (2003-),,8,Military Forces of Armenia (2008-2018),,1,18,Caucasus and Central Asia,Armenia,Tavush,Tavush,,Chinari,40.8552,45.5761,2,Ministry of Foreign Affairs of Armenia,Other,"On 10 April, military forces of Azerbaijan fired with small arms/sniper rifles/heavy machine guns on the positions of the military forces of Armenia located near Chinari, Tavush.",0,1600118397,ARM
7208737,51,ARM 831.00,831,2018-04-10,2018,1,Battles,Armed clash,Military Forces of Azerbaijan (2003-),,8,Military Forces of Armenia (2008-2018),,1,18,Caucasus and Central Asia,Armenia,Gegharkunik,Vardenis,,Geghamasar,40.3115,45.6817,2,Ministry of Foreign Affairs of Armenia,Other,"On 10 April, military forces of Azerbaijan fired with small arms/sniper rifles/heavy machine guns on the positions of the military forces of Armenia located near Geghamasar, Vardenis, in 3 reported incidents during that day.",0,1600118397,ARM
7208741,51,ARM 835.00,835,2018-04-10,2018,1,Battles,Armed clash,Military Forces of Azerbaijan (2003-),,8,Military Forces of Armenia (2008-2018),,1,18,Caucasus and Central Asia,Armenia,Tavush,Tavush,,Paravakar,40.9833,45.3656,2,Ministry of Foreign Affairs of Armenia,Other,"On 10 April, military forces of Azerbaijan fired with small arms/sniper rifles/heavy machine guns on the positions of the military forces of Armenia located near Paravakar, Tavush.",0,1600118397,ARM
7208749,51,ARM 830.00,830,2018-04-10,2018,1,Battles,Armed clash,Military Forces of Azerbaijan (2003-),,8,Military Forces of Armenia (2008-2018),,1,18,Caucasus and Central Asia,Armenia,Ararat,Ararat,,Paruyr Sevak,39.7694,44.9141,2,Ministry of Foreign Affairs of Armenia,Other,"On 10 April, military forces of Azerbaijan fired with small arms/sniper rifles/heavy machine guns on the positions of the military forces of Armenia located near Paruyr Sevak, Ararat, in 6 reported incidents during that day.",0,1600118397,ARM
6195125,51,ARM 290.00,290,2018-04-10,2018,1,Protests,Peaceful protest,Protesters (Armenia),Reject Serzh,6,,,0,60,Caucasus and Central Asia,Armenia,Yerevan,Yerevan,,Yerevan,40.1811,44.5136,1,Yandex News; A1+,National-International,"On 10 April, in Yerevan, Reject Serzh Initiative organized a protest march of about 30-50 people against appointment of former president as prime-minister of Armenia. [size=about 30-50]",0,1572006471,ARM
7208388,51,ARM 833.00,833,2018-04-10,2018,1,Battles,Armed clash,Military Forces of Azerbaijan (2003-),,8,Military Forces of Armenia (2008-2018),,1,18,Caucasus and Central Asia,Armenia,Tavush,Idjevan,,Berkaber,41.0555,45.1459,2,Ministry of Foreign Affairs of Armenia,Other,"On 10 April, military forces of Azerbaijan fired with small arms/sniper rifles/heavy machine guns on the positions of the military forces of Armenia located near Berkaber, Idjevan.",0,1600118396,ARM
7208716,51,ARM 828.00,828,2018-04-09,2018,1,Battles,Armed clash,Military Forces of Azerbaijan (2003-),,8,Military Forces of Armenia (2008-2018),,1,18,Caucasus and Central Asia,Armenia,Tavush,Noyemberyan,,Voskepar,41.0654,45.0595,2,Ministry of Foreign Affairs of Armenia,Other,"On 9 April, military forces of Azerbaijan fired with small arms/sniper rifles/heavy machine guns on the positions of the military forces of Armenia located near Voskepar, Noyemberyan.",0,1600118397,ARM
7208720,51,ARM 829.00,829,2018-04-09,2018,1,Battles,Armed clash,Military Forces of Azerbaijan (2003-),,8,Military Forces of Armenia (2008-2018),,1,18,Caucasus and Central Asia,Armenia,Gegharkunik,Karmir,,Artanish,40.4985,45.3671,2,Ministry of Foreign Affairs of Armenia,Other,"On 9 April, military forces of Azerbaijan fired with small arms/sniper rifles/heavy machine guns on the positions of the military forces of Armenia located near Artanish, Karmir.",0,1600118397,ARM
7208721,51,ARM 827.00,827,2018-04-09,2018,1,Battles,Armed clash,Military Forces of Azerbaijan (2003-),,8,Military Forces of Armenia (2008-2018),,1,18,Caucasus and Central Asia,Armenia,Tavush,Tavush,,Chinari,40.8552,45.5761,2,Ministry of Foreign Affairs of Armenia,Other,"On 9 April, military forces of Azerbaijan fired with small arms/sniper rifles/heavy machine guns on the positions of the military forces of Armenia located near Chinari, Tavush.",0,1600118397,ARM
7208759,51,ARM 826.00,826,2018-04-09,2018,1,Battles,Armed clash,Military Forces of Azerbaijan (2003-),,8,Military Forces of Armenia (2008-2018),,1,18,Caucasus and Central Asia,Armenia,Tavush,Noyemberyan,,Baghanis,41.1104,45.0567,2,Ministry of Foreign Affairs of Armenia,Other,"On 9 April, military forces of Azerbaijan fired with small arms/sniper rifles/heavy machine guns on the positions of the military forces of Armenia located near Baghanis, Noyemberyan.",0,1600118397,ARM
7208762,51,ARM 825.00,825,2018-04-09,2018,1,Battles,Armed clash,Military Forces of Azerbaijan (2003-),,8,Military Forces of Armenia (2008-2018),,1,18,Caucasus and Central Asia,Armenia,Tavush,Tavush,,Aygedzor,40.8308,45.5439,2,Ministry of Foreign Affairs of Armenia,Other,"On 9 April, military forces of Azerbaijan fired with small arms/sniper rifles/heavy machine guns on the positions of the military forces of Armenia located near Aygedzor, Tavush, in 2 reported incidents during that day.",0,1600118397,ARM
7208030,51,ARM 824.00,824,2018-04-09,2018,1,Battles,Armed clash,Military Forces of Azerbaijan (2003-),,8,Military Forces of Armenia (2008-2018),,1,18,Caucasus and Central Asia,Armenia,Gegharkunik,Vardenis,,Geghamasar,40.3115,45.6817,2,Ministry of Foreign Affairs of Armenia,Other,"On 9 April, military forces of Azerbaijan fired with small arms/sniper rifles/heavy machine guns on the positions of the military forces of Armenia located near Geghamasar, Vardenis.",0,1600118395,ARM
6195123,51,ARM 288.00,288,2018-04-09,2018,1,Protests,Peaceful protest,Protesters (Armenia),Reject Serzh,6,,,0,60,Caucasus and Central Asia,Armenia,Yerevan,Yerevan,,Yerevan,40.1811,44.5136,1,Yandex News; Interfax; ARMINFO News Agency; Caucasian Knot,National-Regional,"On 9 April, in Yerevan, Reject Serzh Initiative organized a protest of about 1000 people against appointment of former president as prime-minister of Armenia. [size=about 1000]",0,1572006471,ARM
6195131,51,ARM 299.00,299,2018-04-09,2018,1,Strategic developments,Looting/property destruction,Military Forces of Azerbaijan (2003-),,8,Civilians (Armenia),Farmers (Armenia),7,78,Caucasus and Central Asia,Armenia,Tavush,Noyemberyan,,Baghanis,41.1104,45.0567,1,News Am; Armenpress,National,"On 9 April, in Baghanis, Azerbaijani military opened gunfire at the village, damaging livestock of a local farmer. 3 animals were killed, the farmer was unharmed.",0,1572006471,ARM
7208636,51,ARM 823.00,823,2018-04-09,2018,1,Battles,Armed clash,Military Forces of Azerbaijan (2003-),,8,Military Forces of Armenia (2008-2018),,1,18,Caucasus and Central Asia,Armenia,Ararat,Ararat,,Paruyr Sevak,39.7694,44.9141,2,Ministry of Foreign Affairs of Armenia,Other,"On 9 April, military forces of Azerbaijan fired with small arms/sniper rifles/heavy machine guns on the positions of the military forces of Armenia located near Paruyr Sevak, Ararat, in 21 reported incidents during that day.",0,1600118396,ARM
7208730,51,ARM 822.00,822,2018-04-08,2018,1,Battles,Armed clash,Military Forces of Azerbaijan (2003-),,8,Military Forces of Armenia (2008-2018),,1,18,Caucasus and Central Asia,Armenia,Tavush,Noyemberyan,,Voskepar,41.0654,45.0595,2,Ministry of Foreign Affairs of Armenia,Other,"On 8 April, military forces of Azerbaijan fired with small arms/sniper rifles/heavy machine guns on the positions of the military forces of Armenia located near Voskepar, Noyemberyan.",0,1600118397,ARM
7208606,51,ARM 819.00,819,2018-04-08,2018,1,Battles,Armed clash,Military Forces of Azerbaijan (2003-),,8,Military Forces of Armenia (2008-2018),,1,18,Caucasus and Central Asia,Armenia,Tavush,Tavush,,Chinari,40.8552,45.5761,2,Ministry of Foreign Affairs of Armenia,Other,"On 8 April, military forces of Azerbaijan fired with small arms/sniper rifles/heavy machine guns on the positions of the military forces of Armenia located near Chinari, Tavush.",0,1600118396,ARM
7208607,51,ARM 820.00,820,2018-04-08,2018,1,Battles,Armed clash,Military Forces of Azerbaijan (2003-),,8,Military Forces of Armenia (2008-2018),,1,18,Caucasus and Central Asia,Armenia,Tavush,Tavush,,Paravakar,40.9833,45.3656,2,Ministry of Foreign Affairs of Armenia,Other,"On 8 April, military forces of Azerbaijan fired with small arms/sniper rifles/heavy machine guns on the positions of the military forces of Armenia located near Paravakar, Tavush, in 2 reported incidents during that day.",0,1600118396,ARM
6195127,51,ARM 292.00,292,2018-04-08,2018,1,Protests,Peaceful protest,Protesters (Armenia),,6,,,0,60,Caucasus and Central Asia,Armenia,Yerevan,Yerevan,,Yerevan,40.1811,44.5136,1,Caucasian Knot; Yandex News,International,"On 8 April, in Yerevan, people organized a car-protest of 30 vehicles that blocked several city roads against appointment of former president as prime-minister of Armenia. [size=at least 30]",0,1572006471,ARM
7208644,51,ARM 817.00,817,2018-04-08,2018,1,Battles,Armed clash,Military Forces of Azerbaijan (2003-),,8,Military Forces of Armenia (2008-2018),,1,18,Caucasus and Central Asia,Armenia,Ararat,Ararat,,Paruyr Sevak,39.7694,44.9141,2,Ministry of Foreign Affairs of Armenia,Other,"On 8 April, military forces of Azerbaijan fired with small arms/sniper rifles/heavy machine guns on the positions of the military forces of Armenia located near Paruyr Sevak, Ararat, in 16 reported incidents during that day.",0,1600118396,ARM
7208673,51,ARM 818.00,818,2018-04-08,2018,1,Battles,Armed clash,Military Forces of Azerbaijan (2003-),,8,Military Forces of Armenia (2008-2018),,1,18,Caucasus and Central Asia,Armenia,Gegharkunik,Vardenis,,Geghamasar,40.3115,45.6817,2,Ministry of Foreign Affairs of Armenia,Other,"On 8 April, military forces of Azerbaijan fired with small arms/sniper rifles/heavy machine guns on the positions of the military forces of Armenia located near Geghamasar, Vardenis.",0,1600118397,ARM
7208689,51,ARM 821.00,821,2018-04-08,2018,1,Battles,Armed clash,Military Forces of Azerbaijan (2003-),,8,Military Forces of Armenia (2008-2018),,1,18,Caucasus and Central Asia,Armenia,Tavush,Idjevan,,Vazashen,40.9963,45.2858,2,Ministry of Foreign Affairs of Armenia,Other,"On 8 April, military forces of Azerbaijan fired with small arms/sniper rifles/heavy machine guns on the positions of the military forces of Armenia located near Vazashen, Idjevan.",0,1600118397,ARM
6196256,51,ARM 5.00,5,2018-04-07,2018,1,Protests,Peaceful protest,Protesters (Armenia),Way Out Alliance,6,,,0,60,Caucasus and Central Asia,Armenia,Tavush,Dilidjan,,Dilijan,40.7402,44.8658,1,Hraparak,National,"On 7 April 2018, Nikol Pashinyan and his supporters closed Dilijan highway. The protest action was in the scope of the protest march across Armenia, undertaken by Pahinyan and his supporters starting from late March. The highway was closed for few minutes, as the sign of protest in the support of activist Anush Lalayan. Reportedly, policemen visited Lalayan's house that day. [size=no report]",0,1572006473,ARM
7002172,51,ARM 811.00,811,2018-04-07,2018,1,Battles,Armed clash,Military Forces of Azerbaijan (2003-),,8,Military Forces of Armenia (2008-2018),,1,18,Caucasus and Central Asia,Armenia,Gegharkunik,Karmir,,Jil,40.4529,45.4497,2,Ministry of Foreign Affairs of Armenia,Other,"On 7 April, military forces of Azerbaijan fired with small arms/sniper rifles on the positions of the military forces of Armenia located near Jil, Karmir.",0,1585587675,ARM
7002173,51,ARM 812.00,812,2018-04-07,2018,1,Battles,Armed clash,Military Forces of Azerbaijan (2003-),,8,Military Forces of Armenia (2008-2018),,1,18,Caucasus and Central Asia,Armenia,Gegharkunik,Karmir,,Vahan,40.5757,45.3992,2,Ministry of Foreign Affairs of Armenia,Other,"On 7 April, military forces of Azerbaijan fired with small arms/sniper rifles on the positions of the military forces of Armenia located near Vahan, Karmir.",0,1585587675,ARM
7002174,51,ARM 813.00,813,2018-04-07,2018,1,Battles,Armed clash,Military Forces of Azerbaijan (2003-),,8,Military Forces of Armenia (2008-2018),,1,18,Caucasus and Central Asia,Armenia,Tavush,Tavush,,Aygedzor,40.8308,45.5439,2,Ministry of Foreign Affairs of Armenia,Other,"On 7 April, military forces of Azerbaijan fired with small arms/sniper rifles on the positions of the military forces of Armenia located near Aygedzor, Tavush, in 2 reported incidents during that day.",0,1585587675,ARM
7002175,51,ARM 814.00,814,2018-04-07,2018,1,Battles,Armed clash,Military Forces of Azerbaijan (2003-),,8,Military Forces of Armenia (2008-2018),,1,18,Caucasus and Central Asia,Armenia,Tavush,Tavush,,Aygepar,40.9293,45.4663,2,Ministry of Foreign Affairs of Armenia,Other,"On 7 April, military forces of Azerbaijan fired with small arms/sniper rifles on the positions of the military forces of Armenia located near Aygepar, Tavush.",0,1585587675,ARM
7002176,51,ARM 815.00,815,2018-04-07,2018,1,Battles,Armed clash,Military Forces of Azerbaijan (2003-),,8,Military Forces of Armenia (2008-2018),,1,18,Caucasus and Central Asia,Armenia,Tavush,Idjevan,,Berkaber,41.0555,45.1459,2,Ministry of Foreign Affairs of Armenia,Other,"On 7 April, military forces of Azerbaijan fired with small arms/sniper rifles on the positions of the military forces of Armenia located near Berkaber, Idjevan.",0,1585587675,ARM
7002177,51,ARM 816.00,816,2018-04-07,2018,1,Battles,Armed clash,Military Forces of Azerbaijan (2003-),,8,Military Forces of Armenia (2008-2018),,1,18,Caucasus and Central Asia,Armenia,Tavush,Idjevan,,Kayan,41.0056,45.2305,2,Ministry of Foreign Affairs of Armenia,Other,"On 7 April, military forces of Azerbaijan fired with small arms/sniper rifles on the positions of the military forces of Armenia located near Kayan, Idjevan.",0,1585587675,ARM
7208735,51,ARM 807.00,807,2018-04-06,2018,1,Battles,Armed clash,Military Forces of Azerbaijan (2003-),,8,Military Forces of Armenia (2008-2018),,1,18,Caucasus and Central Asia,Armenia,Tavush,Tavush,,Movses,40.9057,45.4923,2,Ministry of Foreign Affairs of Armenia,Other,"On 6 April, military forces of Azerbaijan fired with small arms/sniper rifles/heavy machine guns on the positions of the military forces of Armenia located near Movses, Tavush, in 3 reported incidents during that day.",0,1600118397,ARM
7208763,51,ARM 808.00,808,2018-04-06,2018,1,Battles,Armed clash,Military Forces of Azerbaijan (2003-),,8,Military Forces of Armenia (2008-2018),,1,18,Caucasus and Central Asia,Armenia,Tavush,Noyemberyan,,Voskepar,41.0654,45.0595,2,Ministry of Foreign Affairs of Armenia,Other,"On 6 April, military forces of Azerbaijan fired with small arms/sniper rifles/heavy machine guns on the positions of the military forces of Armenia located near Voskepar, Noyemberyan.",0,1600118397,ARM
7208769,51,ARM 805.00,805,2018-04-06,2018,1,Battles,Armed clash,Military Forces of Azerbaijan (2003-),,8,Military Forces of Armenia (2008-2018),,1,18,Caucasus and Central Asia,Armenia,Tavush,Tavush,,Chinari,40.8552,45.5761,2,Ministry of Foreign Affairs of Armenia,Other,"On 6 April, military forces of Azerbaijan fired with small arms/sniper rifles/heavy machine guns on the positions of the military forces of Armenia located near Chinari, Tavush.",0,1600118397,ARM
7208770,51,ARM 806.00,806,2018-04-06,2018,1,Battles,Armed clash,Military Forces of Azerbaijan (2003-),,8,Military Forces of Armenia (2008-2018),,1,18,Caucasus and Central Asia,Armenia,Tavush,Idjevan,,Kayan,41.0056,45.2305,2,Ministry of Foreign Affairs of Armenia,Other,"On 6 April, military forces of Azerbaijan fired with small arms/sniper rifles/heavy machine guns on the positions of the military forces of Armenia located near Kayan, Idjevan.",0,1600118397,ARM
7208656,51,ARM 809.00,809,2018-04-06,2018,1,Battles,Armed clash,Military Forces of Azerbaijan (2003-),,8,Military Forces of Armenia (2008-2018),,1,18,Caucasus and Central Asia,Armenia,Gegharkunik,Vardenis,,Kutakan,40.2676,45.8372,2,Ministry of Foreign Affairs of Armenia,Other,"On 6 April, military forces of Azerbaijan fired with small arms/sniper rifles/heavy machine guns on the positions of the military forces of Armenia located near Kutakan, Vardenis.",0,1600118397,ARM
7208659,51,ARM 804.00,804,2018-04-06,2018,1,Battles,Armed clash,Military Forces of Azerbaijan (2003-),,8,Military Forces of Armenia (2008-2018),,1,18,Caucasus and Central Asia,Armenia,Tavush,Tavush,,Aygedzor,40.8308,45.5439,2,Ministry of Foreign Affairs of Armenia,Other,"On 6 April, military forces of Azerbaijan fired with small arms/sniper rifles/heavy machine guns on the positions of the military forces of Armenia located near Aygedzor, Tavush, in 4 reported incidents during that day.",0,1600118397,ARM
7208699,51,ARM 810.00,810,2018-04-06,2018,1,Battles,Armed clash,Military Forces of Azerbaijan (2003-),,8,Military Forces of Armenia (2008-2018),,1,18,Caucasus and Central Asia,Armenia,Gegharkunik,Karmir,,Ttujur,40.6474,45.3118,2,Ministry of Foreign Affairs of Armenia,Other,"On 6 April, military forces of Azerbaijan fired with small arms/sniper rifles/heavy machine guns on the positions of the military forces of Armenia located near Ttujur, Karmir.",0,1600118397,ARM
